PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_EXT_SUBSTANCE_URL,PUBCHEM_CID_ASSOCIATIONS,PUBCHEM_COORDINATE_TYPE,ID,ROMol,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_BONDANNOTATIONS,similarity
0,0,17049798,6,Specs,AJ-797/37155003,"1,2-dimethyl-1H-indole-3-carbothialdehyde
AJ-797/37155003",AJ-797/37155003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-797/37155003,11837518  1,"1
3",17049798,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F142EA0>,,,0.38461538461538464
0,0,402425606,1,Specs,AU-059/43522299,"N-(9,10-dioxo-1-anthryl)-2-(4-methylpiperazin-1-yl)acetamide
AU-059/43522299",AU-059/43522299,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-059/43522299,31476748  1,"1
3",402425606,<rdkit.Chem.rdchem.Mol object at 0x0000020A202F0510>,,,0.38461538461538464
0,0,402425605,1,Specs,AU-059/43522297,"2-(4-methylpiperazin-1-yl)-N-(9-oxofluoren-1-yl)acetamide
AU-059/43522297",AU-059/43522297,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-059/43522297,145722603  1,"1
3",402425605,<rdkit.Chem.rdchem.Mol object at 0x0000020A202F0580>,,,0.38461538461538464
0,0,402425372,1,Specs,AP-970/43507145,"3-(4-ethoxyanilino)-1,3-diphenyl-1-propanone
AP-970/43507145",AP-970/43507145,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507145,122229288  1,"1
3",402425372,<rdkit.Chem.rdchem.Mol object at 0x0000020A203691C0>,,,0.38461538461538464
0,0,374915954,1,Specs,AG-205/09851016,"1H-benzimidazol-2-yl 1H-benzimidazol-2-ylmethyl sulfide
AG-205/09851016",AG-205/09851016,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/09851016,380673  1,"1
3",374915954,<rdkit.Chem.rdchem.Mol object at 0x0000020A237A2880>,,,0.38461538461538464
0,0,354350111,1,Specs,AN-652/43265096,"2-(4-chloro-2-methylphenoxy)-N-(2,2-dimethoxyethyl)acetamide
AN-652/43265096",AN-652/43265096,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-652/43265096,132281939  1,"1
3",354350111,<rdkit.Chem.rdchem.Mol object at 0x0000020A2482F060>,,,0.38461538461538464
0,0,383534648,1,Specs,AO-022/43513366,"4-(1-isopropyl-1H-benzimidazol-2-yl)butanoic acid
AO-022/43513366",AO-022/43513366,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513366,43325757  1,"1
3",383534648,<rdkit.Chem.rdchem.Mol object at 0x0000020A225E4C10>,,,0.38333333333333336
0,0,363681634,1,Specs,AP-263/42234389,"1-[(4-bromophenyl)sulfonyl]-4-(2-ethylphenyl)piperazine
AP-263/42234389",AP-263/42234389,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/42234389,1287407  1,"1
3",363681634,<rdkit.Chem.rdchem.Mol object at 0x0000020A237E9310>,,,0.38333333333333336
0,0,354350088,1,Specs,AG-205/05902050,"2,2,3,3-tetramethyl-N-(2-phenylethyl)cyclopropanecarboxamide
AG-205/05902050",AG-205/05902050,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/05902050,815245  1,"1
3",354350088,<rdkit.Chem.rdchem.Mol object at 0x0000020A2482FD80>,,,0.38333333333333336
0,0,383535481,1,Specs,AO-022/43514839,"N-[2-(1H-benzimidazol-2-yl)ethyl]-N'-[2-(3,4-dimethoxyphenyl)ethyl]urea
AO-022/43514839",AO-022/43514839,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514839,124436091  1,"1
3",383535481,<rdkit.Chem.rdchem.Mol object at 0x0000020A21449E70>,,,0.38235294117647056
0,0,383534904,1,Specs,AO-022/43513800,"5-(3,4-dihydro-2(1H)-isoquinolinylmethyl)-2-hydroxy-3-{[4-(3-methoxyphenyl)-1-piperazinyl]methyl}-4H-pyran-4-one
AO-022/43513800",AO-022/43513800,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513800,91821179  1,"1
3",383534904,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157DEE0>,,"11  23  5
7  19  5",0.38235294117647056
0,0,17003944,6,Specs,AG-690/11190003,"2-(2-fluorophenyl)-3-(2-methoxyphenyl)-4(3H)-quinazolinone
AG-690/11190003",AG-690/11190003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11190003,749234  1,"1
3",17003944,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F07FAE0>,,,0.38181818181818183
0,0,442882574,1,Specs,AU-004/43510184,"6-methoxy-2-(trifluoromethyl)-4-chromanol
AU-004/43510184",AU-004/43510184,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43510184,76520476  1,"1
3",442882574,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F1BDB60>,,,0.38181818181818183
0,0,383535477,1,Specs,AO-022/43514829,"N-[4-(4-methyl-1-piperazinyl)phenyl]-4-(1H-pyrrol-1-yl)butanamide
AO-022/43514829",AO-022/43514829,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514829,124594371  1,"1
3",383535477,<rdkit.Chem.rdchem.Mol object at 0x0000020A2144A030>,,,0.38181818181818183
0,0,17030358,6,Specs,AG-690/40751932,"2-{[5-(2-bromophenyl)-4-methyl-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(2-methoxyphenyl)acetamide
AG-690/40751932",AG-690/40751932,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/40751932,1162807  1,"1
3",17030358,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F07F140>,,,0.3815789473684211
0,0,383534475,1,Specs,AO-022/43513044,"ethyl 4-({[2-(1H-benzimidazol-2-yl)-1-pyrrolidinyl]carbonyl}amino)benzoate
AO-022/43513044",AO-022/43513044,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513044,121542415  1,"1
3",383534475,<rdkit.Chem.rdchem.Mol object at 0x0000020A22631690>,,6  21  6,0.3815789473684211
0,0,383534234,1,Specs,AO-022/43512622,"N-[1-(1H-benzimidazol-2-yl)-2-phenylethyl]-3-(2-furyl)-1H-pyrazole-5-carboxamide
AO-022/43512622",AO-022/43512622,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512622,36169214  1,"1
3",383534234,<rdkit.Chem.rdchem.Mol object at 0x0000020A23694350>,,11  18  5,0.3815789473684211
0,0,374145493,1,Specs,AK-918/14247002,"2-(3,4-dihydro-2(1H)-isoquinolinyl)-N-(4-methoxyphenyl)-4-quinolinecarboxamide
AK-918/14247002",AK-918/14247002,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-918/14247002,1217193  1,"1
3",374145493,<rdkit.Chem.rdchem.Mol object at 0x0000020A237A2A40>,,,0.3815789473684211
0,0,402425252,1,Specs,AO-365/43515826,"1-{3-[(ethylsulfanyl)methyl][1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl}propyl phenyl ether
AO-365/43515826",AO-365/43515826,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43515826,139029515  1,"1
3",402425252,<rdkit.Chem.rdchem.Mol object at 0x0000020A203A8C10>,,,0.38095238095238093
0,0,383534090,1,Specs,AO-022/43512409,"2-hydroxy-3-{[4-(3-methoxyphenyl)-1-piperazinyl]methyl}-5-(1-piperidinylmethyl)-4H-pyran-4-one
AO-022/43512409",AO-022/43512409,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512409,91821586  1,"1
3",383534090,<rdkit.Chem.rdchem.Mol object at 0x0000020A23697F40>,,,0.38095238095238093
0,0,439941943,1,Specs,AN-652/11781529,"N-[2-chloro-5-(trifluoromethyl)phenyl]-3,4-dimethylbenzamide
AN-652/11781529",AN-652/11781529,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-652/11781529,4085163  1,"1
3",439941943,<rdkit.Chem.rdchem.Mol object at 0x0000020A2023A570>,,,0.38028169014084506
0,0,383534872,1,Specs,AO-022/43513753,"2-{4-[(2,5-dimethyl-1H-pyrrol-1-yl)acetyl]-1-piperazinyl}-1-methyl-1H-benzimidazole
AO-022/43513753",AO-022/43513753,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513753,110204355  1,"1
3",383534872,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157EC00>,,,0.38028169014084506
0,0,383534618,1,Specs,AO-022/43513315,"methyl 4-[({[1-(1H-benzimidazol-2-yl)-3-(methylsulfanyl)propyl]amino}carbonyl)amino]benzoate
AO-022/43513315",AO-022/43513315,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513315,121542767  1,"1
3",383534618,<rdkit.Chem.rdchem.Mol object at 0x0000020A225E5A10>,,9  18  5,0.38028169014084506
0,0,375569096,1,Specs,AP-263/43510791,"2-(3-methoxyphenyl)-2-oxoethyl 2,3-dimethyl-4-quinolinecarboxylate
AP-263/43510791",AP-263/43510791,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43510791,34885480  1,"1
3",375569096,<rdkit.Chem.rdchem.Mol object at 0x0000020A23722650>,,,0.38028169014084506
0,0,383535072,1,Specs,AO-022/43514094,"2-(dimethylamino)-4-quinolinecarboxylic acid
AO-022/43514094",AO-022/43514094,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514094,43154788  1,"1
3",383535072,<rdkit.Chem.rdchem.Mol object at 0x0000020A215315B0>,,,0.38
0,0,17127511,6,Specs,AO-079/15259007,"8-(2-methoxyethyl)-2,4-dioxo-3-phenyl-2,3,4,8-tetrahydro-6-pteridinecarbaldehyde
AO-079/15259007",AO-079/15259007,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-079/15259007,1714315  1,"1
3",17127511,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F1812A0>,,,0.3793103448275862
0,0,402425355,1,Specs,AP-263/43465821,"N-(1,3-benzothiazol-2-yl)-2,5-dimethoxybenzenesulfonamide
AP-263/43465821",AP-263/43465821,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43465821,19683399  1,"1
3",402425355,<rdkit.Chem.rdchem.Mol object at 0x0000020A20369BD0>,,,0.3793103448275862
0,0,16955155,6,Specs,AA-768/33246004,"2-(4-ethoxyphenyl)-4-oxo-4H-chromen-3-yl 2,4,6-trimethylbenzenesulfonate
AA-768/33246004",AA-768/33246004,http://www.specs.net,http://www.specs.net/enter.php?specsid=AA-768/33246004,3515712  1,"1
3",16955155,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F182E30>,,,0.3787878787878788
0,0,354350278,1,Specs,AQ-360/43019103,"AQ-360/43019103
N-[4-(benzyloxy)phenyl]-4-(2-methylbenzoyl)-1-piperazinecarboxamide",AQ-360/43019103,http://www.specs.net,http://www.specs.net/enter.php?specsid=AQ-360/43019103,132282042  1,"1
3",354350278,<rdkit.Chem.rdchem.Mol object at 0x0000020A23825B60>,,,0.3787878787878788
0,0,363681587,1,Specs,AP-263/13384265,"1-[(4-butoxyphenyl)sulfonyl]-4-(2-methoxyphenyl)piperazine
AP-263/13384265",AP-263/13384265,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/13384265,2282191  1,"1
3",363681587,<rdkit.Chem.rdchem.Mol object at 0x0000020A237EAC00>,,,0.3783783783783784
0,0,383535246,1,Specs,AO-022/43514371,"3-(7,8-dimethoxy-2-oxo-1,2-dihydro-3H-3-benzazepin-3-yl)-N-[1-(4-fluorobenzyl)-4-piperidinyl]propanamide
AO-022/43514371",AO-022/43514371,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514371,125434141  1,"1
3",383535246,<rdkit.Chem.rdchem.Mol object at 0x0000020A214DC820>,,,0.3780487804878049
0,1,402425222,1,Specs,AO-289/25117037,"4-{2-[4-(dimethylamino)phenyl]vinyl}-1-methylpyridinium
AO-289/25117037",AO-289/25117037,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-289/25117037,730769  1,"1
3",402425222,<rdkit.Chem.rdchem.Mol object at 0x0000020A203A9930>,Salt: I-,,0.37777777777777777
0,0,348356384,1,Specs,AO-854/40109017,"1-(2-chlorobenzoyl)-4-methylpiperazine
AO-854/40109017",AO-854/40109017,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-854/40109017,5014418  1,"1
3",348356384,<rdkit.Chem.rdchem.Mol object at 0x0000020A248B7D80>,,,0.37777777777777777
0,0,363681574,1,Specs,AG-690/11669015,"1-benzyl-4-[(3,4-dimethylphenyl)sulfonyl]piperazine
AG-690/11669015",AG-690/11669015,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/11669015,794429  1,"1
3",363681574,<rdkit.Chem.rdchem.Mol object at 0x0000020A237EB5A0>,,,0.37735849056603776
0,0,342614969,1,Specs,AP-970/43507191,"1-(2,4-dichlorobenzoyl)-1H-indole-3-carbonitrile
AP-970/43507191",AP-970/43507191,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507191,90643211  1,"1
3",342614969,<rdkit.Chem.rdchem.Mol object at 0x0000020A24927A70>,,,0.37735849056603776
0,0,342614706,1,Specs,AP-263/43505211,"4-butoxy-N,N-bis(2-hydroxyethyl)-3-methylbenzenesulfonamide
AP-263/43505211",AP-263/43505211,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505211,47071454  1,"1
3",342614706,<rdkit.Chem.rdchem.Mol object at 0x0000020A249C9C40>,,,0.37735849056603776
0,0,342614688,1,Specs,AP-263/43505189,"5-chloro-2-ethoxy-N-(3-methoxypropyl)benzenesulfonamide
AP-263/43505189",AP-263/43505189,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505189,19132725  1,"1
3",342614688,<rdkit.Chem.rdchem.Mol object at 0x0000020A249CA730>,,,0.37735849056603776
0,0,363681561,1,Specs,AE-848/30896013,"1-[2-(4-morpholinyl)ethyl]-3-(2-phenoxyethyl)-1,3-dihydro-2H-benzimidazol-2-imine
AE-848/30896013",AE-848/30896013,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-848/30896013,1097852  1,"1
3",363681561,<rdkit.Chem.rdchem.Mol object at 0x0000020A23824040>,,,0.3770491803278688
0,0,348356383,1,Specs,AO-365/43506464,"3-(6-isopropyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-3-yl)-2-methylimidazo[1,2-a]pyridine
AO-365/43506464",AO-365/43506464,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43506464,100828146  1,"1
3",348356383,<rdkit.Chem.rdchem.Mol object at 0x0000020A248B7DF0>,,,0.3770491803278688
0,0,342614660,1,Specs,AP-263/43505141,"AP-263/43505141
N-(4-isoquinolinyl)-3-methylbenzamide",AP-263/43505141,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505141,129909853  1,"1
3",342614660,<rdkit.Chem.rdchem.Mol object at 0x0000020A249CB530>,,,0.3770491803278688
0,0,383534856,1,Specs,AO-022/43513725,"4,6-dimethyl-N-[2-(1-methyl-1H-benzimidazol-2-yl)ethyl]-2-oxo-1,2-dihydro-3-pyridinecarboxamide
AO-022/43513725",AO-022/43513725,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513725,110204317  1,"1
3",383534856,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157F140>,,,0.37681159420289856
0,0,383534485,1,Specs,AO-022/43513064,"methyl 4-({[(2-methyl-2,6-dihydro-4H-thieno[3,4-c]pyrazol-3-yl)amino]carbonyl}amino)benzoate
AO-022/43513064",AO-022/43513064,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513064,121238796  1,"1
3",383534485,<rdkit.Chem.rdchem.Mol object at 0x0000020A226311C0>,,,0.37681159420289856
0,0,383534209,1,Specs,AO-022/43512580,"N-{2-[2-(hydroxymethyl)-1H-benzimidazol-1-yl]ethyl}-3-phenyl-2-(1H-pyrrol-1-yl)propanamide
AO-022/43512580",AO-022/43512580,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512580,110205574  1,"1
3",383534209,<rdkit.Chem.rdchem.Mol object at 0x0000020A23694C80>,,7  11  5,0.37681159420289856
0,0,348356432,1,Specs,AO-854/43486525,"4-chloro-3-{[(4-methoxyphenyl)acetyl]amino}-N-(1-methylbutyl)benzamide
AO-854/43486525",AO-854/43486525,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-854/43486525,131801502  1,"1
3",348356432,<rdkit.Chem.rdchem.Mol object at 0x0000020A248B5AF0>,,,0.37681159420289856
0,0,16983476,4,Specs,AG-205/12835144,"2-[(2-chlorobenzoyl)amino]-N-(2-furylmethyl)-6-methyl-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide
AG-205/12835144",AG-205/12835144,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/12835144,2882800  1,"1
3",16983476,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F1405F0>,,,0.37662337662337664
0,0,383535311,1,Specs,AO-022/43514520,"3-(9,10-dimethoxy-5,11-dioxo-6a,11-dihydroisoindolo[2,1-a]quinazolin-6(5H)-yl)-N-(5-methyl-1,3-thiazol-2-yl)propanamide
AO-022/43514520",AO-022/43514520,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514520,127254766  1,"1
3",383535311,<rdkit.Chem.rdchem.Mol object at 0x0000020A2149AA40>,,,0.3764705882352941
0,0,383534956,1,Specs,AO-022/43513893,"N-[1-(3-pyridinylmethyl)-4-piperidinyl]-2-[1-(1H-tetraazol-1-ylmethyl)cyclohexyl]acetamide
AO-022/43513893",AO-022/43513893,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513893,125431354  1,"1
3",383534956,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157C890>,,,0.3764705882352941
0,0,383534541,1,Specs,AO-022/43513156,"N-[6-(acetylamino)-1,3-benzothiazol-2-yl]-2-{[1-(2-methoxyethyl)-1H-indol-4-yl]oxy}acetamide
AO-022/43513156",AO-022/43513156,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513156,121239920  1,"1
3",383534541,<rdkit.Chem.rdchem.Mol object at 0x0000020A225E7840>,,,0.3764705882352941
0,0,442882513,1,Specs,AU-004/43508313,"1-(4-ethoxyphenyl)-2-[4-(methylsulfonyl)phenyl]ethanone
AU-004/43508313",AU-004/43508313,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508313,9944854  1,"1
3",442882513,<rdkit.Chem.rdchem.Mol object at 0x0000020A201C82E0>,,,0.375
0,0,439942040,1,Specs,AU-059/43517550,"N-[3-(5-methyl-2,5-diazabicyclo[2.2.1]hept-2-yl)propyl]-1-benzothiophene-2-carboxamide
AU-059/43517550",AU-059/43517550,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-059/43517550,16639282  1,"1
3",439942040,<rdkit.Chem.rdchem.Mol object at 0x0000020A201FEF10>,Salt: HOOCCH2CH2COOH,,0.375
0,0,439941996,1,Specs,AP-263/43532091,"N-(4-acetylphenyl)-4-ethoxy-2,5-dimethylbenzenesulfonamide
AP-263/43532091",AP-263/43532091,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532091,84360493  1,"1
3",439941996,<rdkit.Chem.rdchem.Mol object at 0x0000020A20238820>,,,0.375
0,0,406166418,1,Specs,AN-584/43532063,"1-[2-(2,4-dimethylphenoxy)ethyl]-2-methyl-1H-indole-3-carbaldehyde
AN-584/43532063",AN-584/43532063,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-584/43532063,146672104  1,"1
3",406166418,<rdkit.Chem.rdchem.Mol object at 0x0000020A202B6880>,,,0.375
0,0,402425155,1,Specs,AG-205/07657056,"3-bromo-9-(4-morpholinylmethyl)-9H-carbazole
AG-205/07657056",AG-205/07657056,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/07657056,23934226  1,"1
3",402425155,<rdkit.Chem.rdchem.Mol object at 0x0000020A213B85F0>,,,0.375
0,0,383535444,1,Specs,AO-022/43514777,"4-hydroxy-7-methoxy-N-[2-(2-pyridinyl)ethyl]-3-quinolinecarboxamide
AO-022/43514777",AO-022/43514777,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514777,122714940  1,"1
3",383535444,<rdkit.Chem.rdchem.Mol object at 0x0000020A2144AE30>,,,0.375
0,0,383534912,1,Specs,AO-022/43513816,"ethyl 1-{[(1-isopropyl-1H-indol-4-yl)oxy]acetyl}-4-piperidinecarboxylate
AO-022/43513816",AO-022/43513816,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513816,110204445  1,"1
3",383534912,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157DBD0>,,,0.375
0,0,383534378,1,Specs,AO-022/43512877,"N-(2-methoxybenzyl)-4-quinazolinamine
AO-022/43512877",AO-022/43512877,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512877,16876694  1,"1
3",383534378,<rdkit.Chem.rdchem.Mol object at 0x0000020A2364C200>,,,0.375
0,0,383534086,1,Specs,AO-022/43512403,"2-(4-methoxyphenyl)-N-[5-(3-pyridinyl)-1,3,4-thiadiazol-2-yl]acetamide
AO-022/43512403",AO-022/43512403,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512403,91822477  1,"1
3",383534086,<rdkit.Chem.rdchem.Mol object at 0x0000020A236DC190>,,,0.375
0,0,383534038,1,Specs,AN-465/43517631,"N-[2-(benzyloxy)-5-chloro-3-methoxybenzyl]-2-(1H-indol-3-yl)ethanamine
AN-465/43517631",AN-465/43517631,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-465/43517631,17158276  1,"1
3",383534038,<rdkit.Chem.rdchem.Mol object at 0x0000020A236DD930>,Salt: HCl,,0.375
0,0,377715654,1,Specs,AU-059/43515376,"2-[(2,2,2-trifluoroethyl)sulfanyl]-1H-benzimidazole
AU-059/43515376",AU-059/43515376,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-059/43515376,13687854  1,"1
3",377715654,<rdkit.Chem.rdchem.Mol object at 0x0000020A237200B0>,,,0.375
0,0,363681580,1,Specs,AH-034/05437016,"1-benzhydryl-4-[(4-methylphenyl)sulfonyl]piperazine
AH-034/05437016",AH-034/05437016,http://www.specs.net,http://www.specs.net/enter.php?specsid=AH-034/05437016,1070591  1,"1
3",363681580,<rdkit.Chem.rdchem.Mol object at 0x0000020A237EB060>,,,0.375
0,0,342614721,1,Specs,AP-263/43505229,"1-[(4-bromo-3-methoxyphenyl)sulfonyl]-4-piperidinecarboxylic acid
AP-263/43505229",AP-263/43505229,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505229,47071411  1,"1
3",342614721,<rdkit.Chem.rdchem.Mol object at 0x0000020A249C95B0>,,,0.375
0,0,383534455,1,Specs,AO-022/43513008,"N-[3-(1H-benzimidazol-2-yl)propyl]-N'-[2-(4-methoxyphenyl)ethyl]urea
AO-022/43513008",AO-022/43513008,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513008,30306847  1,"1
3",383534455,<rdkit.Chem.rdchem.Mol object at 0x0000020A22631F50>,,,0.373134328358209
0,0,163627390,3,Specs,AF-399/34873036,"4-chloro-N-[3-(dimethylamino)propyl]benzamide
AF-399/34873036",AF-399/34873036,http://www.specs.net,http://www.specs.net/enter.php?specsid=AF-399/34873036,1580667  1,"1
3",163627390,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F0F9150>,,,0.3728813559322034
0,0,439941900,1,Specs,AF-399/40826413,"5-chloro-8-quinolinyl 2-fluorobenzoate
AF-399/40826413",AF-399/40826413,http://www.specs.net,http://www.specs.net/enter.php?specsid=AF-399/40826413,4176192  1,"1
3",439941900,<rdkit.Chem.rdchem.Mol object at 0x0000020A2023B920>,,,0.3728813559322034
0,0,383534421,1,Specs,AO-022/43512953,"N-[2-(1H-benzimidazol-2-yl)ethyl]-N'-(1-naphthyl)urea
AO-022/43512953",AO-022/43512953,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512953,121240653  1,"1
3",383534421,<rdkit.Chem.rdchem.Mol object at 0x0000020A22632DC0>,,,0.3728813559322034
0,0,342614458,1,Specs,AP-263/13383225,"1-[(4-chloro-3-methylphenyl)sulfonyl]azepane
AP-263/13383225",AP-263/13383225,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/13383225,775496  1,"1
3",342614458,<rdkit.Chem.rdchem.Mol object at 0x0000020A25A12C70>,,,0.3728813559322034
0,0,402425402,1,Specs,AP-970/43519366,"3-(4-butoxyphenyl)acrylamide
AP-970/43519366",AP-970/43519366,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43519366,82040822  1,"1
3",402425402,<rdkit.Chem.rdchem.Mol object at 0x0000020A20333BC0>,,,0.37254901960784315
0,0,402425187,1,Specs,AN-465/43517632,"N-[(2-chloro-3-quinolinyl)methyl]cyclopentanamine
AN-465/43517632",AN-465/43517632,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-465/43517632,29228856  1,"1
3",402425187,<rdkit.Chem.rdchem.Mol object at 0x0000020A203AAF80>,Salt: HCl,,0.37254901960784315
0,0,375569064,1,Specs,AP-263/41417882,"1-[(4-ethoxyphenyl)sulfonyl]-4-(2-fluorophenyl)piperazine
AP-263/41417882",AP-263/41417882,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/41417882,1077589  1,"1
3",375569064,<rdkit.Chem.rdchem.Mol object at 0x0000020A237238B0>,,,0.37254901960784315
0,0,354350232,1,Specs,AO-854/40221246,"1,4-bis(3-phenylpropanoyl)piperazine
AO-854/40221246",AO-854/40221246,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-854/40221246,261330  1,"1
3",354350232,<rdkit.Chem.rdchem.Mol object at 0x0000020A238277D0>,,,0.37254901960784315
0,0,342614927,1,Specs,AP-970/43507104,"4-{[(benzoylamino)carbothioyl]amino}-3-methylbenzoic acid
AP-970/43507104",AP-970/43507104,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507104,28686832  1,"1
3",342614927,<rdkit.Chem.rdchem.Mol object at 0x0000020A24959930>,,,0.37254901960784315
0,0,383535288,1,Specs,AO-022/43514473,"N-[2-(1-cyclohexen-1-yl)ethyl]-2-(9,10-dimethoxy-5,11-dioxo-6a,11-dihydroisoindolo[2,1-a]quinazolin-6(5H)-yl)acetamide
AO-022/43514473",AO-022/43514473,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514473,127254543  1,"1
3",383535288,<rdkit.Chem.rdchem.Mol object at 0x0000020A2149B4C0>,,,0.37209302325581395
0,0,342614872,1,Specs,AP-970/43506965,"4-{[(benzoylamino)carbothioyl]amino}-2-chlorobenzoic acid
AP-970/43506965",AP-970/43506965,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43506965,17099405  1,"1
3",342614872,<rdkit.Chem.rdchem.Mol object at 0x0000020A2495B920>,,,0.37209302325581395
